timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,ip_address,transfer_channel,records_accessed,dwell_time_seconds,raw_complaint_text,hr_remark_text,is_fraud_flag,calendar_context,login_hour,off_hours_flag
2025-10-01 12:42:02,7f045ad5-e128-4811-919a-7185d4227c11,EMP_1194,CLERK,BR_13,DB_Read,108554.76,ACC_4239,ACC_1168,10.13.101.71,SYSTEM,132,143.9,Routine account inquiry. Resolved satisfactorily.,Completed CBS upgrade training.,0,NORMAL,12,0
2025-10-01 12:42:32,bbfd4392-ae73-4b5d-a09c-39a085980ab2,EMP_1054,CLERK,BR_03,System_Login,116073.27,ACC_3919,ACC_5165,10.3.25.129,SYSTEM,122,140.3,Minor delay in credit. Resolved within SLA.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,12,0
2025-10-01 12:48:33,9eaa8a00-77cb-4df5-a109-b7e3a1125126,EMP_1205,CLERK,BR_04,Initiate,50992.92,ACC_9089,ACC_6197,10.4.88.120,NEFT,85,257.8,Minor delay in credit. Resolved within SLA.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,12,0
2025-10-01 12:52:39,bdad5f5d-df33-4abd-948f-7620dbc902f1,EMP_1319,CLERK,BR_09,Initiate,4383.59,ACC_3000,ACC_7136,10.9.146.91,IMPS,118,290.5,IMPS transfer confirmed by customer.,Attended mandatory AML training.,0,NORMAL,12,0
2025-10-01 12:53:50,578e3290-191f-48ce-868b-6c9671261f35,EMP_1194,CLERK,BR_13,System_Login,445105.77,ACC_5970,ACC_2778,10.13.147.64,SYSTEM,99,104.5,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,NORMAL,12,0
2025-10-01 12:56:00,19b1b3ab-2ab6-4dc1-aab0-71b844624d5c,EMP_1466,CLERK,BR_05,System_Login,81342.24,ACC_3015,ACC_8647,10.5.115.235,SYSTEM,149,154.5,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,0,NORMAL,12,0
2025-10-01 13:13:12,5fb36d13-c913-4032-a179-cff43c4041fa,EMP_1276,MANAGER,BR_12,Approve,169067.73,ACC_4049,ACC_5386,10.12.24.43,UPI,34,271.3,Standard NEFT processing — customer confirmed.,Medical leave approved — 3 days.,0,NORMAL,13,0
2025-10-01 13:13:34,37973887-e337-4edf-80bf-f3d8a44451cc,EMP_1090,CLERK,BR_10,DB_Read,389375.38,ACC_9561,ACC_8801,10.10.146.101,SYSTEM,119,71.6,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,13,0
2025-10-01 13:14:52,7fe50836-6488-4bee-bb18-a5110a5637d9,EMP_1240,CLERK,BR_17,Initiate,390135.35,ACC_4930,ACC_5753,10.17.215.37,RTGS,108,213.4,,,0,NORMAL,13,0
2025-10-01 13:18:35,8164e8fb-f887-4538-bac3-5d204af20457,EMP_1299,CLERK,BR_13,DB_Read,143543.54,ACC_3178,ACC_9959,10.13.95.5,SYSTEM,87,189.4,Account balance inquiry. Normal operation.,Annual leave approved.,0,NORMAL,13,0
2025-10-01 13:19:49,b24a814b-bea2-4ec7-884b-15174d743245,EMP_1153,MANAGER,BR_03,System_Login,2875970.29,ACC_9673,ACC_4890,10.3.94.188,SYSTEM,16,241.2,Account balance inquiry. Normal operation.,Target achieved for Q3 2025.,0,NORMAL,13,0
2025-10-01 13:21:02,727c5de3-59df-46b0-a9f7-720415b9d68b,EMP_1138,CLERK,BR_20,Initiate,357750.29,ACC_6281,ACC_9596,10.20.147.81,RTGS,150,201.2,Standard NEFT processing — customer confirmed.,Annual leave approved.,0,NORMAL,13,0
2025-10-01 13:21:42,d5159e0b-3078-4317-9585-fbd4da46d792,EMP_1302,CLERK,BR_10,System_Login,436438.47,ACC_9293,ACC_6599,10.10.54.168,SYSTEM,95,88.4,Signature mismatch resolved after verification.,Target achieved for Q3 2025.,0,NORMAL,13,0
2025-10-01 13:24:39,e61c4575-b882-4e26-8830-a0cdcfc8e306,EMP_1177,CLERK,BR_01,DB_Read,182279.97,ACC_7023,ACC_4167,10.1.92.236,SYSTEM,132,120.5,Customer verified transaction manually. No issues reported.,Completed fraud awareness workshop.,0,NORMAL,13,0
2025-10-01 13:24:39,cf825d30-866b-4462-9159-018f8de62673,EMP_1178,CLERK,BR_17,System_Login,398373.45,ACC_8242,ACC_8285,10.17.241.181,SYSTEM,107,82.2,KYC update verified. Documents in order.,Target achieved for Q3 2025.,0,NORMAL,13,0
2025-10-01 13:26:48,6e6143f1-30dd-4497-aa26-17078e51a896,EMP_1327,CLERK,BR_07,DB_Read,430187.09,ACC_7090,ACC_3950,10.7.133.66,SYSTEM,150,232.8,KYC update verified. Documents in order.,Annual leave approved.,0,NORMAL,13,0
2025-10-01 13:31:41,4e0c66a2-8059-4aca-9781-153088dabf31,EMP_1450,CLERK,BR_13,DB_Read,476367.85,ACC_7587,ACC_7791,10.13.38.47,SYSTEM,82,107.4,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,0,NORMAL,13,0
2025-10-01 13:32:22,b26f0aa7-b4d9-4465-ba26-4dc1cd5feeb2,EMP_1249,MANAGER,BR_19,System_Login,2535700.29,ACC_1190,ACC_9728,10.19.5.226,SYSTEM,47,63.5,Loan EMI processed as per schedule.,Target achieved for Q3 2025.,0,NORMAL,13,0
2025-10-01 13:33:39,42adacf5-97cf-4bb6-a8ca-fc41bb15909e,EMP_1101,CLERK,BR_20,Initiate,486337.75,ACC_3020,ACC_7904,10.20.117.25,RTGS,144,248.5,,,0,NORMAL,13,0
2025-10-01 13:34:27,2d0136ab-4c1b-46a7-8e21-df2694f64b15,EMP_1463,CLERK,BR_08,DB_Read,269584.13,ACC_8761,ACC_4498,10.8.76.34,SYSTEM,80,215.4,,,0,NORMAL,13,0
2025-10-01 13:35:51,176708de-ff90-4681-8fd1-95ebafe1b6a4,EMP_1155,IT_ADMIN,BR_14,System_Login,709.0,ACC_3094,ACC_4410,10.14.218.247,SYSTEM,71677,189.8,KYC update verified. Documents in order.,Transferred to BR_05 on mutual request.,0,NORMAL,13,0
2025-10-01 13:37:40,701a5bf9-cd27-41ae-ad48-c713f53c1a72,EMP_1418,CLERK,BR_20,Initiate,396147.84,ACC_6599,ACC_4065,10.20.63.98,RTGS,89,262.5,IMPS transfer confirmed by customer.,Attended mandatory AML training.,0,NORMAL,13,0
2025-10-01 13:39:23,520c8ec1-02a1-485a-9d49-e1364266f23c,EMP_1392,CLERK,BR_17,DB_Read,466268.06,ACC_9180,ACC_3655,10.17.157.194,SYSTEM,89,181.7,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,0,QUARTER_END,13,0
2025-10-01 13:40:26,e8d72918-50ea-4b28-9bc7-51bad7ed86a6,EMP_1024,CLERK,BR_20,System_Login,2167.86,ACC_9449,ACC_1435,10.20.163.230,SYSTEM,117,64.3,Account balance inquiry. Normal operation.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,13,0
2025-10-01 13:44:07,8569f99f-f4b5-41bd-b4b2-0aca84fbc784,EMP_1283,MANAGER,BR_06,System_Login,2541345.86,ACC_4248,ACC_4351,10.6.18.157,SYSTEM,35,72.0,Standard NEFT processing — customer confirmed.,Completed fraud awareness workshop.,0,NORMAL,13,0
2025-10-01 13:51:37,a9a54f6e-eb95-4af1-b321-e1eedf9d7be8,EMP_1287,CLERK,BR_14,DB_Read,485235.62,ACC_7346,ACC_2126,10.14.143.69,SYSTEM,107,285.8,Customer verified transaction manually. No issues reported.,Completed fraud awareness workshop.,0,NORMAL,13,0
2025-10-01 13:52:43,d8193769-eaeb-47bb-90ff-fcdf842dc541,EMP_1246,CLERK,BR_15,Initiate,319034.18,ACC_3326,ACC_8653,10.15.28.132,NEFT,94,186.4,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,QUARTER_END,13,0
2025-10-01 13:54:34,db3c2909-0265-429e-b191-b883870f40cc,EMP_1345,CLERK,BR_19,Initiate,160656.28,ACC_4395,ACC_2228,10.19.247.215,IMPS,117,216.6,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,NORMAL,13,0
2025-10-01 13:57:36,d5f60ba5-2dfa-4e6f-9c50-02dcf074749f,EMP_1401,MANAGER,BR_01,System_Login,197026.87,ACC_5352,ACC_8579,10.1.102.128,SYSTEM,19,249.3,,,0,NORMAL,13,0
2025-10-01 13:58:58,dffef9dc-d5df-4dc9-889e-23062da55981,EMP_1254,CLERK,BR_12,System_Login,297866.92,ACC_5234,ACC_5043,10.12.253.73,SYSTEM,95,254.8,Signature mismatch resolved after verification.,Attended mandatory AML training.,0,NORMAL,13,0
2025-10-01 14:01:40,32330357-711d-45c4-ae73-72754f5bdbad,EMP_1134,CLERK,BR_14,Initiate,7728.47,ACC_6821,ACC_5724,10.14.47.206,IMPS,148,260.3,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,QUARTER_END,14,0
2025-10-01 14:07:32,87c13726-aeed-4e5f-b8ff-4cd1c7bbb11d,EMP_1357,CLERK,BR_13,Initiate,381346.18,ACC_1376,ACC_5780,10.13.200.77,NEFT,84,69.4,Signature mismatch resolved after verification.,Attended mandatory AML training.,0,NORMAL,14,0
2025-10-01 14:08:03,aba983a6-5e82-4065-80c9-b7ddce1a8246,EMP_1380,CLERK,BR_09,Initiate,4459.92,ACC_1686,ACC_2044,10.9.226.216,IMPS,136,137.9,Loan EMI processed as per schedule.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:10:16,c528d455-6fb1-4ee1-b9ea-2cba45d4b744,EMP_1161,CLERK,BR_08,System_Login,88045.94,ACC_2562,ACC_9212,10.8.202.96,SYSTEM,83,211.6,,,0,NORMAL,14,0
2025-10-01 14:10:34,911162d6-4603-4966-9aa3-45960abb3be3,EMP_1217,CLERK,BR_14,Initiate,101070.59,ACC_9992,ACC_2413,10.14.154.89,NEFT,120,59.3,,,0,NORMAL,14,0
2025-10-01 14:19:19,2c71382d-0a71-4e72-8ea1-6dd6c9ea493c,EMP_1023,CLERK,BR_10,DB_Read,205850.06,ACC_9125,ACC_2159,10.10.174.75,SYSTEM,96,186.2,Customer verified transaction manually. No issues reported.,Target achieved for Q3 2025.,0,NORMAL,14,0
2025-10-01 14:19:38,c4ab70d3-5cab-4c42-9c62-4edea72568dc,EMP_1295,CLERK,BR_14,System_Login,369792.81,ACC_8870,ACC_3691,10.14.240.74,SYSTEM,137,248.1,Customer query regarding statement. Clarified.,Completed fraud awareness workshop.,0,NORMAL,14,0
2025-10-01 14:21:24,72f0c53a-f5e4-4949-bb07-30eaa537b146,EMP_1197,CLERK,BR_13,System_Login,379428.0,ACC_5049,ACC_9941,10.13.147.64,SYSTEM,85,34.5,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,0,FYE,14,0
2025-10-01 14:22:16,2945a2a1-2bfd-4f91-a0c2-54b07e24dfd3,EMP_1011,CLERK,BR_17,System_Login,79195.44,ACC_4389,ACC_7576,10.17.127.214,SYSTEM,99,284.6,Standard NEFT processing — customer confirmed.,Completed fraud awareness workshop.,0,NORMAL,14,0
2025-10-01 14:22:31,5b69c4af-d382-4f45-aaed-776044c2dc94,EMP_1357,CLERK,BR_13,System_Login,315139.04,ACC_9872,ACC_4587,10.13.81.53,SYSTEM,103,194.9,Customer query regarding statement. Clarified.,Attended mandatory AML training.,0,NORMAL,14,0
2025-10-01 14:27:50,bc8f9575-86a6-4f34-9fd2-6072de63039d,EMP_1255,CLERK,BR_06,System_Login,491554.32,ACC_8897,ACC_3389,10.6.0.86,SYSTEM,81,172.3,Routine account inquiry. Resolved satisfactorily.,Attended mandatory AML training.,0,NORMAL,14,0
2025-10-01 14:30:16,d88f43ca-1110-4545-97ae-f5dbe3b78f10,EMP_1454,MANAGER,BR_15,System_Login,283369.4,ACC_6050,ACC_6658,10.15.209.51,SYSTEM,47,164.2,Standard NEFT processing — customer confirmed.,Target achieved for Q3 2025.,0,NORMAL,14,0
2025-10-01 14:34:15,000e9a39-d99a-40ae-9fcb-5961d4ec0a28,EMP_1177,CLERK,BR_01,DB_Read,269041.2,ACC_8683,ACC_1922,10.1.4.35,SYSTEM,108,147.1,Customer query regarding statement. Clarified.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,14,0
2025-10-01 14:39:40,8bbba4da-d848-4426-94b7-ccae021bfe72,EMP_1123,CLERK,BR_17,DB_Read,195495.56,ACC_6605,ACC_6560,10.17.235.245,SYSTEM,150,241.0,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:42:17,232f0d8f-c9c5-451b-8deb-8bb5d8e4a816,EMP_1140,CLERK,BR_03,System_Login,24989.59,ACC_5886,ACC_1031,10.3.145.45,SYSTEM,94,262.2,Loan EMI processed as per schedule.,Annual leave approved.,0,NORMAL,14,0
2025-10-01 14:44:34,338f724d-5916-434e-ac9f-b7ffc1a1df9b,EMP_1437,CLERK,BR_17,System_Login,139650.3,ACC_2791,ACC_8043,10.17.214.96,SYSTEM,91,203.3,Minor delay in credit. Resolved within SLA.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:45:22,1a2e68a6-4e2d-4578-83d2-688c7e259c91,EMP_1044,IT_ADMIN,BR_15,SYSTEM_BULK_EXPORT,922.0,ACC_1941,ACC_5519,10.15.15.75,SYSTEM,88903,0.0055,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,14,0
2025-10-01 14:47:08,f20e457b-900b-41ba-8e58-ec52a0dead54,EMP_1172,CLERK,BR_16,System_Login,364705.61,ACC_7435,ACC_8311,10.16.240.103,SYSTEM,117,239.9,,,0,NORMAL,14,0
2025-10-01 14:47:53,2cd13bad-9b6a-4afe-abed-c348e1b4c9d9,EMP_1201,CLERK,BR_16,System_Login,279538.76,ACC_8620,ACC_9874,10.16.162.151,SYSTEM,135,172.9,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,14,0
2025-10-01 14:48:03,723af664-9bb0-4a2a-83b5-d12d48b7462f,EMP_1230,CLERK,BR_05,DB_Read,480461.05,ACC_9803,ACC_2429,10.5.103.205,SYSTEM,139,71.6,Loan EMI processed as per schedule.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:48:50,88f4e9af-57f5-489e-b81d-d49273ddb263,EMP_1397,CLERK,BR_07,DB_Read,195555.39,ACC_5163,ACC_9775,10.7.42.118,SYSTEM,113,58.6,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:52:03,4142cca3-dd79-4922-a7f3-26304925878d,EMP_1243,CLERK,BR_06,DB_Read,49349.84,ACC_5790,ACC_2942,10.6.0.86,SYSTEM,81,199.3,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,0,QUARTER_END,14,0
2025-10-01 14:55:54,a5d28797-f82b-4386-9c7a-97be8fdbca35,EMP_1269,CLERK,BR_12,DB_Read,4665.19,ACC_3611,ACC_5735,10.12.140.83,SYSTEM,90,135.5,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,14,0
2025-10-01 14:57:33,b9871223-8aa4-490a-9013-9d15e80d8085,EMP_1414,CLERK,BR_14,DB_Read,396173.81,ACC_4727,ACC_1296,10.14.240.74,SYSTEM,95,297.3,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,0,NORMAL,14,0
2025-10-01 15:00:00,be9bc144-57d2-40c6-8b91-41c50241b538,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9706.66,CUST_ATM_001,,10.7.207.134,ATM,98,163.4,Customer alleges forged signature on loan documents by bank official.,HR flagged for integrity review. Loan file irregularities noted by internal audit.,1,FYE,15,0
2025-10-01 15:04:53,8c548141-9041-4b21-8dee-0e52cb84bfcb,EMP_1407,CLERK,BR_03,Initiate,151544.51,ACC_1102,ACC_9209,10.3.240.3,NEFT,147,45.0,,,0,NORMAL,15,0
2025-10-01 15:06:44,553d5d12-9a44-49d1-ba47-a9c085d94412,EMP_1083,CLERK,BR_14,DB_Read,452582.79,ACC_2398,ACC_5371,10.14.39.142,SYSTEM,115,93.4,Customer query regarding statement. Clarified.,Target achieved for Q3 2025.,0,NORMAL,15,0
2025-10-01 15:07:57,8f56c8be-0100-4ff7-a6d8-785150ba631c,EMP_1208,CLERK,BR_02,DB_Read,471811.25,ACC_2423,ACC_6919,10.2.130.195,SYSTEM,113,111.1,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 15:14:00,7dd8ac36-e88f-4400-b5b9-c12cc91ec77c,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9583.13,CUST_ATM_001,,10.7.207.134,ATM,111,32.9,Second complaint this month: demanded bribe from small business owner.,Employee under departmental inquiry for misconduct. Conduct unsatisfactory.,1,NORMAL,15,0
2025-10-01 15:15:39,af6ef5b8-ba55-45fa-9b23-a4f0c1cbc455,EMP_1200,CLERK,BR_20,System_Login,278626.93,ACC_9569,ACC_8621,217.242.74.246,SYSTEM,113,76.2,Customer verified transaction manually. No issues reported.,Completed fraud awareness workshop.,0,NORMAL,15,0
2025-10-01 15:15:47,a4a96e90-d03b-485f-a17e-57ab81be28ea,EMP_1103,CLERK,BR_03,DB_Read,414472.8,ACC_2025,ACC_1488,10.3.145.45,SYSTEM,118,110.8,Standard NEFT processing — customer confirmed.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,15,0
2025-10-01 15:19:41,6dfcfd9c-a08e-43c9-998b-ecee6f9b06bb,EMP_1063,CLERK,BR_09,DB_Read,428599.52,ACC_1297,ACC_4203,10.9.146.91,SYSTEM,137,239.0,Customer verified transaction manually. No issues reported.,Transferred to BR_05 on mutual request.,0,FYE,15,0
2025-10-01 15:22:06,9bd39a7e-0f29-47c7-b80e-e4048a4330d8,EMP_1054,CLERK,BR_03,Initiate,46566.76,ACC_8320,ACC_9783,10.3.185.191,UPI,113,215.5,Standard NEFT processing — customer confirmed.,Completed fraud awareness workshop.,0,FYE,15,0
2025-10-01 15:22:33,904efbe0-2b55-4fb9-82d7-e7a250014d7a,EMP_1224,CLERK,BR_03,Initiate,155474.14,ACC_7134,ACC_8083,10.3.213.48,UPI,100,174.0,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,0,FYE,15,0
2025-10-01 15:23:40,c3521284-bc81-4d74-a0f1-0dfc19a1f089,EMP_1315,CLERK,BR_07,Initiate,406010.22,ACC_8321,ACC_3734,10.7.165.168,NEFT,128,206.1,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,0,NORMAL,15,0
2025-10-01 15:27:10,0521ffab-bf5b-4e02-b2f3-c42894474ec9,EMP_1100,MANAGER,BR_10,Approve,2160725.86,ACC_1255,ACC_7070,10.10.49.160,NEFT,45,211.6,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,NORMAL,15,0
2025-10-01 15:27:58,5a41ecda-48d5-4a98-be28-3cfa158899fa,EMP_1341,CLERK,BR_05,Initiate,80703.71,ACC_4523,ACC_5306,10.5.45.224,UPI,88,217.0,,,0,NORMAL,15,0
2025-10-01 15:28:00,5311548b-d8c1-4952-ac27-28d1ac0335b6,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9671.65,CUST_ATM_001,,10.7.207.134,ATM,116,275.4,Account holder complained: demanded bribe and threatened to delay processing.,Performance review withheld pending Ethics Committee decision.,1,FYE,15,0
2025-10-01 15:29:25,01501f0b-03a3-4cf0-8d2e-3f71b501b986,EMP_1418,CLERK,BR_20,System_Login,364909.41,ACC_5495,ACC_1079,10.20.81.247,SYSTEM,89,198.5,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,NORMAL,15,0
2025-10-01 15:34:21,7e3bed01-74fc-4be3-ae7e-07a8f967f6ab,EMP_1380,CLERK,BR_09,System_Login,218430.69,ACC_8601,ACC_8470,10.9.51.213,SYSTEM,118,213.7,Loan EMI processed as per schedule.,Medical leave approved — 3 days.,0,NORMAL,15,0
2025-10-01 15:40:09,6741c432-e4b6-4b8a-96f7-26358a0d9cd7,EMP_1109,CLERK,BR_18,DB_Read,198755.53,ACC_5534,ACC_1327,10.18.46.252,SYSTEM,115,67.8,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 15:40:42,817deff2-4dea-4438-bea1-13eeb3c7fd30,EMP_1110,MANAGER,BR_05,Approve,1205193.56,ACC_3112,ACC_4253,10.5.224.209,RTGS,50,163.9,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,15,0
2025-10-01 15:42:00,7f6beaf0-c200-4171-8859-0ab8cadd71e2,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9623.19,CUST_ATM_001,,10.7.207.134,ATM,141,140.4,"Customer reported that branch manager demanded bribe for loan approval. Amount: ₹50,000.",Performance review withheld pending Ethics Committee decision.,1,NORMAL,15,0
2025-10-01 15:42:02,6f3821e6-0c55-44a6-b59a-3e5207a335be,EMP_1435,CLERK,BR_18,DB_Read,72610.2,ACC_9335,ACC_8191,10.18.62.88,SYSTEM,130,108.0,Loan EMI processed as per schedule.,Attended mandatory AML training.,0,NORMAL,15,0
2025-10-01 15:42:47,69a717e9-1003-4b94-8058-efbf072fa681,EMP_1433,MANAGER,BR_10,System_Login,98444.61,ACC_5792,ACC_9459,10.10.148.47,SYSTEM,31,290.6,Customer query regarding statement. Clarified.,Annual leave approved.,0,QUARTER_END,15,0
2025-10-01 15:42:50,81833ec7-bcd2-4c29-95ff-6256da3ac6ac,EMP_1311,CLERK,BR_11,DB_Read,21737.76,ACC_1834,ACC_4885,10.11.70.89,SYSTEM,136,61.7,KYC update verified. Documents in order.,Annual leave approved.,0,NORMAL,15,0
2025-10-01 15:43:28,6ee85118-a7ee-40ba-9bb9-19f5405ff60e,EMP_1302,CLERK,BR_10,DB_Read,241930.69,ACC_4069,ACC_7303,10.10.110.243,SYSTEM,102,157.8,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,15,0
2025-10-01 15:46:24,27e150a6-a540-492b-bdcf-f581cd9695a6,EMP_1196,MANAGER,BR_03,Approve,549657.0,ACC_1363,ACC_6156,10.3.22.194,RTGS,21,95.5,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 15:50:41,75724e68-20f0-4865-ba51-7590747ea898,EMP_1276,MANAGER,BR_12,Approve,308547.69,ACC_6791,ACC_2838,10.12.88.218,NEFT,42,193.5,IMPS transfer confirmed by customer.,Performance review: Satisfactory.,0,NORMAL,15,0
2025-10-01 15:52:43,4ff87f55-5f2c-4b20-a12f-8f11a48f5a36,EMP_1201,CLERK,BR_16,Initiate,163494.83,ACC_6828,ACC_1731,10.16.199.47,UPI,148,127.1,,,0,QUARTER_END,15,0
2025-10-01 15:52:49,0dbb2aa9-e5cc-4901-a8bb-92d9722ae3fe,EMP_1117,CLERK,BR_16,System_Login,230072.48,ACC_2219,ACC_4282,10.16.209.206,SYSTEM,93,58.5,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 15:52:58,4c742973-3a22-40c9-82d3-a118dfec6654,EMP_1479,CLERK,BR_06,System_Login,220436.53,ACC_6528,ACC_9636,10.6.182.132,SYSTEM,137,46.8,Standard NEFT processing — customer confirmed.,Annual leave approved.,0,NORMAL,15,0
2025-10-01 15:55:42,c4cc37a5-607b-4d67-aafb-cceda4992dad,EMP_1238,CLERK,BR_03,Initiate,328960.99,ACC_9315,ACC_9341,10.3.136.85,NEFT,90,272.4,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 15:56:00,b16f7eef-ef54-4e77-808b-6ea767118e11,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9924.38,CUST_ATM_001,,10.7.207.134,ATM,122,292.2,Manager demanded bribe for loan approval; customer refused and lodged written complaint.,Performance review withheld pending Ethics Committee decision.,1,NORMAL,15,0
2025-10-01 15:57:29,3aa6768d-ded3-4512-b210-883b0b9ac34b,EMP_1460,MANAGER,BR_01,DB_Read,2444099.5,ACC_8124,ACC_1990,10.1.244.76,SYSTEM,50,214.6,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,15,0
2025-10-01 15:57:57,907c88aa-e505-405e-bfcc-116dce02ea35,EMP_1082,CLERK,BR_12,DB_Read,76558.05,ACC_7490,ACC_7556,10.12.253.73,SYSTEM,119,121.9,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,0,NORMAL,15,0
2025-10-01 15:58:14,68ac79ad-739e-46c0-8fd1-21eb0db5cb20,EMP_1170,CLERK,BR_18,Initiate,327777.95,ACC_1555,ACC_6822,10.18.120.116,NEFT,108,177.8,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2025-10-01 16:04:06,e8033b56-1228-4891-96f2-0aed77bae195,EMP_1334,CLERK,BR_07,System_Login,326921.59,ACC_4364,ACC_3527,10.7.96.139,SYSTEM,83,276.1,Customer verified transaction manually. No issues reported.,Attended mandatory AML training.,0,NORMAL,16,0
2025-10-01 16:06:45,d6a5bc2c-689e-4c76-9ecb-602f061f50af,EMP_1334,CLERK,BR_07,System_Login,202646.89,ACC_3191,ACC_7412,10.7.32.132,SYSTEM,134,113.4,Customer query regarding statement. Clarified.,Performance review: Satisfactory.,0,NORMAL,16,0
2025-10-01 16:09:41,e3cf8329-c66a-45d4-a91c-19fb0182fa63,EMP_1122,MANAGER,BR_07,Initiate,1727466.84,ACC_6345,ACC_4430,10.7.21.140,RTGS,44,204.7,KYC update verified. Documents in order.,Annual leave approved.,0,NORMAL,16,0
2025-10-01 16:09:56,b7a0aa52-c3d0-44b4-a44f-99a4683da8cb,EMP_1379,CLERK,BR_14,System_Login,212626.89,ACC_9312,ACC_7784,10.14.37.231,SYSTEM,134,132.4,Customer verified transaction manually. No issues reported.,Attended mandatory AML training.,0,NORMAL,16,0
2025-10-01 16:10:00,0cd2ef20-4b2d-4201-b0b7-2b95a5e26f2e,EMP_1426,CLERK,BR_07,ATM_Withdrawal,9705.12,CUST_ATM_001,,10.7.207.134,ATM,112,202.0,Unauthorized debit reported by account holder.,Employee terminated for gross misconduct — pending appeal.,1,NORMAL,16,0
2025-10-01 16:10:07,8fdd1364-d741-4196-8b48-a05a7afb657d,EMP_1471,CLERK,BR_02,DB_Read,478327.67,ACC_4942,ACC_6022,10.2.81.89,SYSTEM,102,197.2,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,16,0
2025-10-01 16:11:56,7086a4c3-9fe5-420b-8e8e-1da617b1884d,EMP_1371,CLERK,BR_01,Initiate,402417.47,ACC_1027,ACC_5285,148.177.14.118,NEFT,91,291.0,Loan EMI processed as per schedule.,Attended mandatory AML training.,0,NORMAL,16,0
2025-10-01 16:14:20,b364eb0d-823b-4063-bf18-54d9f0b0caf7,EMP_1377,CLERK,BR_19,Initiate,199936.32,ACC_4381,ACC_2547,3.186.10.59,IMPS,146,54.1,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,16,0
