timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,transfer_channel,session_id,ip_address,raw_complaint_text,hr_remark_text,dest_account_watchlisted,is_fraud_flag,dwell_time_seconds,records_accessed,calendar_context,login_hour,off_hours_flag
2025-10-01 12:13:14,ed3548c1-f6ee-4733-a7c5-40b3020d2d62,EMP_1384,CLERK,BR_18,Initiate,5868.89,ACC_3503,ACC_491,UPI,3aae0d0d-0692-4c2a-9182-f042362f7aa9,10.18.229.143,,,1,0,74.5,125,NORMAL,12,0
2025-10-01 12:22:52,cdba360d-bf9d-4556-9e3a-a6e6741c63f9,EMP_1221,MANAGER,BR_20,Approve,1053203.55,ACC_8868,ACC_513,NEFT,3e37002b-c68e-4600-a096-f67961cfc1e8,10.20.160.46,Minor delay in credit. Resolved within SLA.,Completed CBS upgrade training.,1,0,281.8,27,NORMAL,12,0
2025-10-01 12:23:38,955e0da3-cb10-474b-861d-e0c952407ec3,EMP_1069,MANAGER,BR_07,DB_Read,1858448.81,ACC_6336,ACC_322,SYSTEM,0ddc3bb7-fa98-4bd6-bf56-6722eeca6f82,10.7.157.41,KYC update verified. Documents in order.,Completed CBS upgrade training.,1,0,223.1,43,NORMAL,12,0
2025-10-01 12:29:00,c1ebfe77-414a-4d25-818a-43b75fcb9d38,EMP_1154,CLERK,BR_13,Initiate,195781.38,ACC_5876,ACC_527,IMPS,79932365-3ff0-4921-8b78-e7ad6975e51b,10.13.254.120,Signature mismatch resolved after verification.,Annual leave approved.,0,0,34.6,85,NORMAL,12,0
2025-10-01 12:32:50,0cffe6d1-0c79-4cf7-988d-e13f8102c8ef,EMP_1056,CLERK,BR_07,DB_Read,291749.34,ACC_1776,ACC_203,SYSTEM,dd632002-d737-4608-b783-e869d6f039c2,10.7.191.107,,,1,0,62.2,83,NORMAL,12,0
2025-10-01 12:46:44,f2ef253d-afbd-4a2e-8acd-bc88cd2fa9db,EMP_1348,CLERK,BR_01,Initiate,59668.65,ACC_4070,ACC_140,NEFT,4942253a-43c7-40bb-8263-bcc05c1426d7,10.1.205.129,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,1,0,186.3,99,NORMAL,12,0
2025-10-01 12:48:44,c056f2ba-78e0-41f1-b75d-81db0c786e58,EMP_1444,MANAGER,BR_04,Initiate,102164.92,ACC_2661,ACC_234,NEFT,6bd4878c-b2fa-47cc-84be-bbe8ef909267,10.4.245.55,Minor delay in credit. Resolved within SLA.,Performance review: Satisfactory.,1,0,299.0,31,NORMAL,12,0
2025-10-01 12:48:45,e2188dd7-afd6-428d-ab6b-5e9f2fbd2886,EMP_1477,CLERK,BR_16,Initiate,30142.85,ACC_5530,ACC_388,NEFT,913ca187-7096-4b2e-802a-56c68fecd414,10.16.243.15,,,1,0,138.2,139,NORMAL,12,0
2025-10-01 12:50:34,bf34c403-4937-4588-9fb5-7f5c3fa4f7fd,EMP_1043,CLERK,BR_13,DB_Read,205590.39,ACC_9335,ACC_199,SYSTEM,e9bc982e-02cb-4987-8ce9-d93fdb0c2024,10.13.238.137,KYC update verified. Documents in order.,Promoted to Senior Clerk. Effective April 2026.,1,0,157.3,80,NORMAL,12,0
2025-10-01 12:55:28,00e9ea66-51e0-42a0-ba58-cd990600655a,EMP_1178,MANAGER,BR_01,DB_Read,1480567.02,ACC_2585,ACC_453,SYSTEM,d8da2525-e7a0-4ef4-90f8-99b14c7e5f2f,10.1.19.36,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,1,0,182.4,27,NORMAL,12,0
2025-10-01 12:56:29,73213369-2cf0-4395-afdd-84375e211756,EMP_1117,CLERK,BR_16,Initiate,416931.5,ACC_8225,ACC_147,NEFT,de7eefa1-5ddf-48eb-9f2c-375f5c603c67,10.16.23.237,Minor delay in credit. Resolved within SLA.,Transferred to BR_05 on mutual request.,1,0,213.8,87,NORMAL,12,0
2025-10-01 12:59:06,4d16aefe-6b6d-4b04-b750-f5755cf6980d,EMP_1032,CLERK,BR_13,DB_Read,488111.05,ACC_1729,ACC_364,SYSTEM,8c674211-908a-4592-abda-cd2011dbd130,10.13.23.145,,,1,0,250.5,124,NORMAL,12,0
2025-10-01 13:00:00,589bfc76-0196-465d-836a-403f032a21a6,EMP_1009,CLERK,BR_04,Initiate,485275.0,ACC_8000,ACC_143,UPI,07b70f04-210d-48aa-a775-767b8f799575,10.4.139.36,Customer reports money missing after employee interaction.,Disciplinary proceedings initiated per Staff Regulation 14(3). Do not reassign.,1,1,251.0,118,NORMAL,13,0
2025-10-01 13:03:00,14403fe6-06df-46d2-b889-503fdd376e5e,EMP_1009,CLERK,BR_04,Initiate,195421.0,ACC_8001,ACC_197,UPI,b5417c2d-4b0d-41cd-b899-fa854a70f284,10.4.55.158,Account holder complained: demanded bribe and threatened to delay processing.,Performance review withheld pending Ethics Committee decision.,1,1,73.8,92,NORMAL,13,0
2025-10-01 13:06:00,7cf0a5bc-63e6-48e3-9d7c-92057180057b,EMP_1009,CLERK,BR_04,Initiate,215119.0,ACC_8002,ACC_331,UPI,d12cae28-b9ce-4187-90b5-1a29106b5bdf,10.4.176.245,Second complaint this month: demanded bribe from small business owner.,Disciplinary proceedings initiated per Staff Regulation 14(3). Do not reassign.,1,1,86.9,120,NORMAL,13,0
2025-10-01 13:07:21,548b6e35-27f1-41c8-8188-76ed6625c729,EMP_1034,CLERK,BR_18,Initiate,307377.98,ACC_4475,ACC_566,NEFT,6d58a933-c75c-43f4-b5a6-25804bf0c212,10.18.157.114,,,1,0,136.3,116,FYE,13,0
2025-10-01 13:09:00,18f1c5b2-e66a-4813-b070-f6a2d3ac8bf8,EMP_1009,CLERK,BR_04,Initiate,439763.0,ACC_8003,ACC_168,UPI,f3d52d27-f4fb-4068-b7c7-a4a1ecf0529a,10.4.40.89,Multiple customers report same employee demanding cash for expedited service.,Employee under departmental inquiry for misconduct. Conduct unsatisfactory.,1,1,146.6,116,NORMAL,13,0
2025-10-01 13:10:23,f883b91e-53d6-452a-a9b8-948b3abd17c0,EMP_1386,MANAGER,BR_20,Approve,2461401.91,ACC_8230,ACC_490,RTGS,c207bc19-403b-46ec-9a6b-e25d4abc5d4e,10.20.194.206,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,1,0,84.8,31,NORMAL,13,0
2025-10-01 13:11:38,b454e401-dec0-4b50-a0d5-ab0eba1c788b,EMP_1387,CLERK,BR_20,DB_Read,443299.67,ACC_2513,ACC_177,SYSTEM,406c1cac-77cc-4021-919b-bbbe0ee04bea,10.20.253.153,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,0,0,254.4,107,NORMAL,13,0
2025-10-01 13:12:00,f9385e5e-68e1-4b8a-83c6-669666ae005a,EMP_1009,CLERK,BR_04,Initiate,197953.0,ACC_8004,ACC_401,UPI,2b97608b-00ef-4144-ae57-13c23df18211,10.4.140.74,Second complaint this month: demanded bribe from small business owner.,Performance review withheld pending Ethics Committee decision.,1,1,267.2,103,NORMAL,13,0
2025-10-01 13:15:00,79bdb6be-7c4e-4d8b-bc01-0684e4c502af,EMP_1009,CLERK,BR_04,Initiate,122892.0,ACC_8005,ACC_477,UPI,07b70f04-210d-48aa-a775-767b8f799575,10.4.139.36,"Customer reported that branch manager demanded bribe for loan approval. Amount: ₹50,000.",Employee under departmental inquiry for misconduct. Conduct unsatisfactory.,1,1,112.0,150,NORMAL,13,0
2025-10-01 13:18:00,8c01924c-167e-4efe-b8fb-79f96521ca4e,EMP_1009,CLERK,BR_04,Initiate,367652.0,ACC_8006,ACC_203,UPI,98ea3cb9-931c-4df2-a634-a8e22298ca53,10.4.25.172,Customer alleges forged signature on loan documents by bank official.,Employee terminated for gross misconduct — pending appeal.,1,1,218.7,105,NORMAL,13,0
2025-10-01 13:20:36,504474a2-c16e-405d-a078-06923020d9e1,EMP_1177,CLERK,BR_19,Initiate,258982.87,ACC_7114,ACC_366,RTGS,887d1f7d-87eb-4337-a18a-c1415e12618e,10.19.71.69,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,1,0,233.6,136,NORMAL,13,0
2025-10-01 13:21:00,3594abb0-b626-4f7d-9666-e38e8d9d47f1,EMP_1009,CLERK,BR_04,Initiate,420385.0,ACC_8007,ACC_481,UPI,7a17d7be-9aa8-4dad-86bd-768b5cbb6a21,10.4.103.212,"Formal complaint filed — demanded bribe, senior manager witness present.",ALERT: Unusual bulk export of 50000 customer records to external IP detected.,1,1,78.0,89,NORMAL,13,0
2025-10-01 13:21:53,5fa113f7-9805-4b9d-813c-eef125e75d0a,EMP_1013,CLERK,BR_09,Initiate,165842.59,ACC_6373,ACC_103,UPI,3cbd8589-5d67-4281-adaa-2d0e38bdad4a,10.9.178.31,Minor delay in credit. Resolved within SLA.,Attended mandatory AML training.,1,0,212.5,147,NORMAL,13,0
2025-10-01 13:24:00,2eb80fd9-3b8f-4dfb-b098-91988fb38e8e,EMP_1009,CLERK,BR_04,Initiate,487278.0,ACC_8008,ACC_256,UPI,3d94b455-46f2-4f5e-8dce-0349e47dd236,10.4.103.212,Multiple customers report same employee demanding cash for expedited service.,CBI referral recommended by internal audit committee.,1,1,78.8,123,NORMAL,13,0
2025-10-01 13:27:00,008a02ab-952e-4ca2-adac-188297e0b388,EMP_1009,CLERK,BR_04,Initiate,471118.0,ACC_8009,ACC_273,UPI,a2f268b1-df7e-4228-957b-f5c0b4669db7,10.4.202.210,Account holder complained: demanded bribe and threatened to delay processing.,Disciplinary proceedings initiated per Staff Regulation 14(3). Do not reassign.,1,1,259.3,142,NORMAL,13,0
2025-10-01 13:28:49,aa0152f3-b07f-4ffb-bde4-df4619d05696,EMP_1023,MANAGER,BR_11,Approve,1460745.42,ACC_8369,ACC_103,NEFT,a0d10777-89ba-4fc6-9602-7b36523fe52c,10.11.163.179,Signature mismatch resolved after verification.,Completed CBS upgrade training.,1,0,103.2,46,NORMAL,13,0
2025-10-01 13:32:03,444a574d-43c2-44b6-904b-c7e610ec9699,EMP_1464,CLERK,BR_19,DB_Read,159260.91,ACC_8109,ACC_432,SYSTEM,ed51e537-6a4c-44a4-912e-86e2a59e4d2f,10.19.166.222,KYC update verified. Documents in order.,Medical leave approved — 3 days.,1,0,35.7,150,NORMAL,13,0
2025-10-01 13:41:50,542eb86b-4cef-4bae-8a1f-f8066da70e8d,EMP_1475,CLERK,BR_19,Initiate,166463.86,ACC_2529,ACC_217,UPI,d13b68e1-99c2-411a-8fd8-151c28af28bb,10.19.166.222,IMPS transfer confirmed by customer.,Performance review: Satisfactory.,1,0,152.4,93,NORMAL,13,0
2025-10-01 13:41:59,5006f5c3-204f-4e64-b2e6-dde07c506a87,EMP_1255,CLERK,BR_12,Initiate,480223.73,ACC_1127,ACC_101,RTGS,82da7c98-2852-4ac8-ad30-79bc80a219a2,10.12.124.66,Loan EMI processed as per schedule.,Attended mandatory AML training.,1,0,116.5,95,NORMAL,13,0
2025-10-01 13:43:39,2d9978b1-063b-4259-ba22-5a1386cbe390,EMP_1081,CLERK,BR_13,DB_Read,446576.02,ACC_3708,ACC_497,SYSTEM,5967077d-4892-4ff2-bbcb-94f846e4df0f,10.13.104.95,IMPS transfer confirmed by customer.,Annual leave approved.,1,0,30.3,91,NORMAL,13,0
2025-10-01 13:44:26,c582e53a-a496-41ef-9ac9-c548173b187a,EMP_1012,CLERK,BR_07,DB_Read,368265.76,ACC_3413,ACC_559,SYSTEM,1a1de4a5-4540-4244-a849-fc59c403ac59,221.108.180.212,,,1,0,195.8,143,NORMAL,13,0
2025-10-01 13:46:35,c4b8910e-6ef1-4d80-9b30-dc0de90170bf,EMP_1393,MANAGER,BR_15,Initiate,2835460.85,ACC_3288,ACC_428,RTGS,4c954eae-b887-47f0-b370-eecba58cb818,10.15.30.159,KYC update verified. Documents in order.,Completed fraud awareness workshop.,1,0,100.8,41,NORMAL,13,0
2025-10-01 13:53:51,61d05ec3-4ed2-4525-89e0-4a32685faf27,EMP_1120,CLERK,BR_15,Initiate,201541.82,ACC_3330,ACC_368,NEFT,4274a633-3adc-438a-b36d-41d77a249b18,10.15.30.159,,,1,0,289.3,84,NORMAL,13,0
2025-10-01 13:57:53,66bbf3c9-9dfb-498e-8b4f-682e61415baf,EMP_1296,MANAGER,BR_03,DB_Read,2299562.2,ACC_4843,ACC_503,SYSTEM,3769bea5-ce91-415b-8dd7-9f30303e4195,10.3.244.135,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,62.7,33,NORMAL,13,0
2025-10-01 13:59:39,355e24d4-2d40-4299-99d1-26da4b76bd45,EMP_1041,CLERK,BR_19,DB_Read,289105.03,ACC_1311,ACC_478,SYSTEM,b518709a-d0ee-4331-8725-f2e6b7da7942,10.19.198.200,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,0,0,91.3,147,NORMAL,13,0
2025-10-01 14:00:00,4738a123-8141-483d-98c4-59aae4be09af,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9994.7,CUST_ATM_001,ACC_217,ATM,67e2f1d3-333b-492d-952d-a55d83144deb,10.9.30.240,Account holder complained: demanded bribe and threatened to delay processing.,Show-cause notice issued. Employee failed to respond within stipulated time.,1,1,101.3,98,NORMAL,14,0
2025-10-01 14:04:44,fca8556e-73a8-4ea8-bef5-214a189c26f7,EMP_1400,CLERK,BR_02,Initiate,475198.29,ACC_4509,ACC_241,RTGS,a2df72bc-8bd3-4c1b-ba5d-f30acb950618,10.2.194.38,Minor delay in credit. Resolved within SLA.,Attended mandatory AML training.,0,0,166.4,88,NORMAL,14,0
2025-10-01 14:05:06,45f04e8d-6938-455e-9c59-c42ab9966661,EMP_1494,CLERK,BR_03,DB_Read,242444.21,ACC_9004,ACC_390,SYSTEM,50520a51-cacb-419e-b055-5d034687ea44,10.3.245.90,KYC update verified. Documents in order.,Medical leave approved — 3 days.,1,0,103.7,87,NORMAL,14,0
2025-10-01 14:05:48,87285f62-399f-42f9-a960-12f943526163,EMP_1433,CLERK,BR_05,DB_Read,377484.84,ACC_6188,ACC_157,SYSTEM,184d63c1-faf0-4522-bdab-3439bb576c6e,10.5.102.194,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,1,0,161.4,89,NORMAL,14,0
2025-10-01 14:06:41,582e1b48-0af8-43e0-8acf-45e696173a7c,EMP_1414,MANAGER,BR_14,Approve,1941949.41,ACC_6365,ACC_435,NEFT,98cb5375-d9f4-4028-80e2-1cacc0132676,10.14.194.146,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,1,0,77.1,35,NORMAL,14,0
2025-10-01 14:09:15,62efe89e-8722-4171-b1ac-0a6e8455ac14,EMP_1197,CLERK,BR_16,Initiate,387057.16,ACC_1053,ACC_141,RTGS,90b726e3-2401-42f7-bc46-2ebec8eddd95,10.16.108.231,Routine account inquiry. Resolved satisfactorily.,Annual leave approved.,1,0,196.2,147,NORMAL,14,0
2025-10-01 14:10:23,e3ea2914-9fe4-4861-9497-4a9fe8535c58,EMP_1494,CLERK,BR_03,DB_Read,73464.48,ACC_6466,ACC_305,SYSTEM,d7b9986d-f897-49a7-9745-df305a4c56a4,10.3.31.181,Customer verified transaction manually. No issues reported.,Target achieved for Q3 2025.,1,0,56.5,100,NORMAL,14,0
2025-10-01 14:11:56,8b964ec1-78ae-41a9-b8c1-2a800c279242,EMP_1367,CLERK,BR_02,DB_Read,303055.04,ACC_4501,ACC_246,SYSTEM,1ca8293a-7c39-4b53-84db-23d41bc0eb9b,10.2.213.150,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,1,0,240.5,136,FYE,14,0
2025-10-01 14:12:01,ac034129-d3a2-42b6-8b97-d14c1e24caf6,EMP_1483,CLERK,BR_11,DB_Read,87031.04,ACC_5656,ACC_350,SYSTEM,ca27297d-cf90-42b0-a093-f82a6ac07bc0,10.11.28.36,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,0,165.8,100,NORMAL,14,0
2025-10-01 14:14:00,021bcd6e-8679-42c1-8487-24a1c7a10e10,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9890.96,CUST_ATM_001,ACC_311,ATM,c4b03062-8dbd-4527-9dfe-5b1df886f808,10.9.111.149,Customer alleges forged signature on loan documents by bank official.,CBI referral recommended by internal audit committee.,1,1,223.1,94,NORMAL,14,0
2025-10-01 14:14:31,348cbaee-27fe-4a17-9bbf-51da1ec4791d,EMP_1450,CLERK,BR_18,Initiate,432691.0,ACC_2036,ACC_230,RTGS,135e2791-8ac3-43ce-94d1-4724f4774da8,10.18.229.143,Loan EMI processed as per schedule.,Performance review: Satisfactory.,1,0,124.8,137,NORMAL,14,0
2025-10-01 14:16:14,7bfae48d-7cd0-4ba6-8cf6-fdabd72f90f8,EMP_1418,CLERK,BR_10,DB_Read,396910.48,ACC_5338,ACC_397,SYSTEM,d2250019-be22-44e5-aa3e-44600a8254ce,10.10.17.115,KYC update verified. Documents in order.,Target achieved for Q3 2025.,1,0,126.3,136,NORMAL,14,0
2025-10-01 14:22:04,06d22ad9-21d2-4c5e-ab36-b45461e697ed,EMP_1039,CLERK,BR_06,Initiate,425383.23,ACC_3008,ACC_194,NEFT,c47a1009-546d-4a69-bf22-5367bb4926ec,10.6.239.70,Customer query regarding statement. Clarified.,Performance review: Satisfactory.,1,0,191.5,95,NORMAL,14,0
2025-10-01 14:28:00,f730950f-0da4-4087-9450-a6d4ca63cb93,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9679.56,CUST_ATM_001,ACC_471,ATM,0927909a-f42b-4072-9f9c-a0b0de320a51,10.9.215.96,Customer reports money missing after employee interaction.,Second written warning issued. Allegations of financial impropriety being investigated.,1,1,197.3,99,NORMAL,14,0
2025-10-01 14:31:09,c3f68c54-53a9-4576-aa83-58a2857a5b22,EMP_1355,MANAGER,BR_10,DB_Read,1377449.35,ACC_9395,ACC_344,SYSTEM,89ee0281-28b4-4f20-88a4-1c73b79dd1cb,216.228.82.113,KYC update verified. Documents in order.,Target achieved for Q3 2025.,1,0,115.8,26,NORMAL,14,0
2025-10-01 14:37:20,04d37929-efe7-4b3e-b5a2-4ec6d54aa531,EMP_1283,MANAGER,BR_06,Approve,310246.81,ACC_3017,ACC_201,RTGS,7e78e2d2-ed28-4ed7-8586-a118023b71ae,10.6.234.166,Standard NEFT processing — customer confirmed.,Medical leave approved — 3 days.,0,0,209.3,24,QUARTER_END,14,0
2025-10-01 14:42:00,906773ef-d4a4-4071-a55e-e926444f99c2,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9772.26,CUST_ATM_001,ACC_387,ATM,de9aba27-553f-4e0e-8e74-b5f513ad39c8,10.9.1.191,Manager demanded bribe for loan approval; customer refused and lodged written complaint.,Employee terminated for gross misconduct — pending appeal.,1,1,33.4,138,NORMAL,14,0
2025-10-01 14:48:35,358b988c-2653-4c12-8a57-40567a36d2a6,EMP_1426,CLERK,BR_09,Initiate,314357.23,ACC_9907,ACC_453,RTGS,d9cd299e-2177-4693-a92e-33db10b97643,10.9.11.102,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,1,0,254.3,81,NORMAL,14,0
2025-10-01 14:49:58,5fbd6ef1-1123-4ad6-9b4b-24b80f764d27,EMP_1015,CLERK,BR_14,DB_Read,420823.28,ACC_2802,ACC_598,SYSTEM,6330b827-91f9-4b01-8674-6e391f8b3126,10.14.133.142,,,1,0,207.4,115,NORMAL,14,0
2025-10-01 14:52:15,42f275b2-aa08-4ae5-bc46-02d11efec09c,EMP_1470,MANAGER,BR_16,Approve,1104978.44,ACC_2721,ACC_308,NEFT,95a24560-6da9-4e40-a932-2b5c2db6238b,10.16.38.176,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,0,271.7,40,NORMAL,14,0
2025-10-01 14:52:44,a8b3a8df-5a58-4713-b9f6-1054476adae6,EMP_1278,CLERK,BR_13,Initiate,367013.27,ACC_8338,ACC_384,RTGS,df6afb53-7c9d-4f81-ba13-b6945a4a75b5,10.13.238.137,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,0,0,264.1,118,NORMAL,14,0
2025-10-01 14:56:00,a35f7529-9ca9-4de6-bb95-83a0c162a8c6,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9742.34,CUST_ATM_001,ACC_514,ATM,f0aac3cf-aab7-4b8f-a986-826ef79705d7,10.9.178.31,Customer reports money missing after employee interaction.,Suspended pending investigation. Access revoked.,1,1,61.1,87,NORMAL,14,0
2025-10-01 14:56:21,3c6dd477-822a-4b92-9472-f357a7705437,EMP_1352,CLERK,BR_02,Initiate,238610.98,ACC_1721,ACC_149,RTGS,1a73946c-b7c4-42a4-b905-a123445bcae4,10.2.13.153,IMPS transfer confirmed by customer.,Annual leave approved.,1,0,150.5,150,NORMAL,14,0
2025-10-01 14:59:33,a0517031-018d-45a5-b01b-4895f1b50d8f,EMP_1369,CLERK,BR_16,DB_Read,337331.19,ACC_5013,ACC_204,SYSTEM,616c4e56-c611-4d2b-beaa-6368e8306053,10.16.169.145,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,1,0,114.8,126,NORMAL,14,0
2025-10-01 15:02:00,6429841d-c608-4a62-9924-c6156602f72a,EMP_1349,CLERK,BR_18,DB_Read,285950.12,ACC_8764,ACC_549,SYSTEM,10751bf0-aa43-4dbb-b639-65d6903d9044,70.48.153.229,Customer verified transaction manually. No issues reported.,Attended mandatory AML training.,1,0,213.6,98,FYE,15,0
2025-10-01 15:04:21,d6f4a5d0-3b01-4d9a-bc93-40808afc1edd,EMP_1117,CLERK,BR_16,DB_Read,274785.03,ACC_8563,ACC_219,SYSTEM,6edee748-4075-46c0-ab2d-1ffaee6ac540,10.16.222.166,Loan EMI processed as per schedule.,Transferred to BR_05 on mutual request.,1,0,37.4,121,NORMAL,15,0
2025-10-01 15:05:50,3d58cdc4-d398-45b9-9584-03874d14fed7,EMP_1034,CLERK,BR_18,Initiate,264387.67,ACC_5880,ACC_574,NEFT,f3ba442f-25f8-47a3-b150-f4f39922297e,10.18.229.143,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,1,0,227.1,145,NORMAL,15,0
2025-10-01 15:09:01,5a3b8d4a-f5ed-4e72-b5bf-52c26a3ab78c,EMP_1165,CLERK,BR_01,Initiate,306145.79,ACC_9067,ACC_472,NEFT,6984050c-c217-4b9f-92a1-ea437c8fa9cb,10.1.170.206,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,1,0,87.9,112,NORMAL,15,0
2025-10-01 15:10:00,cae9b85a-3903-4f18-8cf7-590a3fa48d74,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9956.34,CUST_ATM_001,ACC_343,ATM,516dfea8-c403-4baf-8a29-404df2b557dc,10.9.32.139,Multiple customers report same employee demanding cash for expedited service.,ALERT: Unusual bulk export of 50000 customer records to external IP detected.,1,1,183.6,96,NORMAL,15,0
2025-10-01 15:13:27,ccd2fd47-82dd-47f4-89b4-fb155818d07a,EMP_1137,CLERK,BR_14,DB_Read,29727.61,ACC_3803,ACC_432,SYSTEM,50268d2d-8f23-4242-856b-91649d3d4ce1,10.14.125.128,Customer query regarding statement. Clarified.,Completed CBS upgrade training.,1,0,105.2,123,NORMAL,15,0
2025-10-01 15:18:13,4c7454d9-63f0-423b-9dc3-f3d56a1fafc2,EMP_1092,CLERK,BR_15,Initiate,192833.66,ACC_2364,ACC_167,NEFT,7ba72666-8c82-42fc-a71d-54008363c647,10.15.210.4,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,1,0,262.7,141,NORMAL,15,0
2025-10-01 15:18:25,3fae2158-eb8e-4342-b3a3-e3f0bf24fff0,EMP_1407,CLERK,BR_06,DB_Read,221759.07,ACC_6917,ACC_554,SYSTEM,9060270e-dcd3-460d-8558-cfc157e3259e,10.6.48.48,KYC update verified. Documents in order.,Completed fraud awareness workshop.,1,0,296.5,124,NORMAL,15,0
2025-10-01 15:18:31,cf208c29-070a-47e7-ac82-cc9d9a5555c9,EMP_1366,CLERK,BR_06,Initiate,391802.22,ACC_9196,ACC_457,NEFT,0f96c2bd-f3d1-486f-8620-4be11d33efa1,10.6.68.218,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,1,0,65.3,124,NORMAL,15,0
2025-10-01 15:20:05,2e697ade-e5f8-475a-ac30-c176dbb09895,EMP_1336,CLERK,BR_09,DB_Read,4394.16,ACC_2140,ACC_182,SYSTEM,27e60955-9ef9-4d34-aab3-f7e62b507b41,10.9.37.12,Customer verified transaction manually. No issues reported.,Annual leave approved.,1,0,101.6,106,NORMAL,15,0
2025-10-01 15:24:00,a391267e-bebf-4a2d-8fdf-afa2473f6ec9,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9751.2,CUST_ATM_001,ACC_425,ATM,09c68b53-f1f9-42d2-b99d-e9f21e5ebaf8,10.9.178.31,Multiple customers report same employee demanding cash for expedited service.,ALERT: Unusual bulk export of 50000 customer records to external IP detected.,1,1,61.5,111,NORMAL,15,0
2025-10-01 15:26:26,01b01bb1-94ee-405f-b87b-33969e7d4691,EMP_1128,CLERK,BR_03,Initiate,233460.56,ACC_7610,ACC_349,RTGS,6f13de55-6da5-47c8-8942-c18c26673f7b,10.3.126.72,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,291.0,101,NORMAL,15,0
2025-10-01 15:28:38,c313d7ad-e05c-4950-918b-221b39bbaf6f,EMP_1094,CLERK,BR_18,Initiate,301212.73,ACC_2517,ACC_514,RTGS,91b2a505-da9b-495e-8d7d-aba93770e7fd,10.18.137.40,KYC update verified. Documents in order.,Completed CBS upgrade training.,1,0,237.3,140,NORMAL,15,0
2025-10-01 15:35:57,afd036c4-2899-4928-b699-3ee666a05014,EMP_1372,MANAGER,BR_13,DB_Read,1956493.33,ACC_2239,ACC_456,SYSTEM,5c9d1b5d-0eb8-4d6d-97ed-ecf68bebac1f,10.13.183.79,KYC update verified. Documents in order.,Attended mandatory AML training.,1,0,274.3,25,NORMAL,15,0
2025-10-01 15:36:22,7317152c-d98d-42d2-ad9b-9bd47512a9f4,EMP_1264,CLERK,BR_16,Initiate,251439.71,ACC_7841,ACC_499,RTGS,1f927963-1652-4eb3-b2bc-fb5cc9089e06,10.16.23.237,Standard NEFT processing — customer confirmed.,Medical leave approved — 3 days.,0,0,98.4,146,NORMAL,15,0
2025-10-01 15:38:00,f4e26430-4ec7-49ca-a73a-f02b132446e5,EMP_1113,CLERK,BR_09,ATM_Withdrawal,9694.19,CUST_ATM_001,ACC_385,ATM,67e2f1d3-333b-492d-952d-a55d83144deb,10.9.30.240,"Customer reported that branch manager demanded bribe for loan approval. Amount: ₹50,000.",Second written warning issued. Allegations of financial impropriety being investigated.,1,1,86.7,127,NORMAL,15,0
2025-10-01 15:39:01,c5ae089a-0226-4522-bb0d-a5c04c88fc4a,EMP_1170,CLERK,BR_15,Initiate,417777.7,ACC_2390,ACC_152,RTGS,2df30f6e-8c55-499c-a60e-dba4e050ba77,10.15.247.169,Signature mismatch resolved after verification.,Annual leave approved.,1,0,265.5,104,QUARTER_END,15,0
2025-10-01 15:48:03,4c3960a6-8033-4c41-b3de-905b42d2179b,EMP_1260,CLERK,BR_17,DB_Read,90058.63,ACC_6181,ACC_385,SYSTEM,951994c8-8efd-42a1-9efa-81b93ba9f57a,10.17.199.174,Loan EMI processed as per schedule.,Transferred to BR_05 on mutual request.,1,0,209.4,94,NORMAL,15,0
